Stock	Country	Year	CatchCategory	ReportingCategory	CATONRaisedOrImported	MisreportedArea	Area	Season	SeasonType	Fleet	CATON	Effort	UnitEffort	OfficialLandings	SampledOrEstimated	Sex	AgeOrLength	AgeOrLengthType	CANUM	WECA	LECA	SampledCatch	No. of Length Samples	No. of Length Measured	No. of Age Samples	No. Age Readings
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	12864.53	191745	kWd	0	Estimated_Distribution	Undetermined	19	Age	7.83	1290.16	-90.00	100	52	255	-9	-9
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	12864.53	191745	kWd	0	Estimated_Distribution	Undetermined	21	Age	17.39	880.70	-90.00	100	52	255	-9	-9
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	12864.53	191745	kWd	0	Estimated_Distribution	Undetermined	22	Age	5.26	1374.72	-90.00	100	52	255	-9	-9
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	0	Age	0.00	0.14	-0.23	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	1	Age	0.00	65.32	-24.54	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	2	Age	0.00	112.15	-23.41	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	3	Age	0.00	154.20	-12.06	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	4	Age	0.00	202.99	1.49	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	5	Age	0.00	237.30	8.24	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	6	Age	0.00	289.57	28.43	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	7	Age	0.00	362.44	59.31	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	8	Age	0.00	481.51	119.40	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	9	Age	0.00	492.84	73.72	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	10	Age	0.00	534.36	-24.42	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	11	Age	0.00	645.22	-53.46	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	12	Age	0.00	704.94	-58.09	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	13	Age	0.00	691.80	-67.64	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	14	Age	0.00	824.57	-71.29	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	15	Age	0.00	788.49	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	16	Age	0.00	715.50	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	17	Age	0.00	833.89	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	18	Age	0.00	900.97	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	19	Age	0.00	1290.16	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	21	Age	0.00	880.70	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_DEF_>=70_0_0	0.00	191745	kWd	140	Estimated_Distribution	Undetermined	22	Age	0.00	1374.72	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	0	Age	0.00	0.14	-0.23	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	1	Age	0.00	65.32	-24.54	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	2	Age	0.00	112.15	-23.41	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	3	Age	0.00	154.20	-12.06	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	4	Age	0.00	202.99	1.49	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	5	Age	0.00	237.30	8.24	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	6	Age	0.00	289.57	28.43	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	7	Age	0.00	362.44	59.31	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	8	Age	0.00	481.51	119.40	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	9	Age	0.00	492.84	73.72	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	10	Age	0.00	534.36	-24.42	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	11	Age	0.00	645.22	-53.46	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	12	Age	0.00	704.94	-58.09	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	13	Age	0.00	691.80	-67.64	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	14	Age	0.00	824.57	-71.29	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	15	Age	0.00	788.49	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	16	Age	0.00	715.50	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	17	Age	0.00	833.89	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	18	Age	0.00	900.97	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	19	Age	0.00	1290.16	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	21	Age	0.00	880.70	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Logbook Registered Discard	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	0.00	17021	kWd	6	Estimated_Distribution	Undetermined	22	Age	0.00	1374.72	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	0	Age	19.63	0.14	-0.23	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	1	Age	67.69	65.32	-24.54	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	2	Age	185.01	112.15	-23.41	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	3	Age	263.80	154.20	-12.06	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	4	Age	214.18	202.99	1.49	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	5	Age	232.34	237.30	8.24	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	6	Age	151.36	289.57	28.43	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	7	Age	72.68	362.44	59.31	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	8	Age	29.17	481.51	119.40	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	9	Age	15.72	492.84	73.72	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	10	Age	7.65	534.36	-24.42	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	11	Age	5.92	645.22	-53.46	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	12	Age	5.38	704.94	-58.09	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	13	Age	2.54	691.80	-67.64	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	14	Age	2.46	824.57	-71.29	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	15	Age	1.51	788.49	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	16	Age	1.73	715.50	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	17	Age	0.50	833.89	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	18	Age	0.67	900.97	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	19	Age	0.15	1290.16	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	21	Age	0.34	880.70	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Discards	Reported	Raised_Discards	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	250.31	17021	kWd		Estimated_Distribution	Undetermined	22	Age	0.10	1374.72	-90.00	0	0	0	0	0
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	0	Age	220.29	0.14	-0.23	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	1	Age	759.44	65.32	-24.54	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	2	Age	2075.77	112.15	-23.41	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	3	Age	2959.85	154.20	-12.06	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	4	Age	2403.08	202.99	1.49	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	5	Age	2606.89	237.30	8.24	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	6	Age	1698.25	289.57	28.43	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	7	Age	815.43	362.44	59.31	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	8	Age	327.34	481.51	119.40	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	9	Age	176.43	492.84	73.72	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	10	Age	85.88	534.36	-24.42	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	11	Age	66.47	645.22	-53.46	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	12	Age	60.37	704.94	-58.09	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	13	Age	28.47	691.80	-67.64	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	14	Age	27.63	824.57	-71.29	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	15	Age	16.96	788.49	-90.00	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	16	Age	19.43	715.50	-90.00	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	17	Age	5.64	833.89	-90.00	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	18	Age	7.53	900.97	-90.00	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	19	Age	1.71	1290.16	-90.00	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	21	Age	3.79	880.70	-90.00	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MCF_>=70_0_0	2805.28	17021	kWd	0	Estimated_Distribution	Undetermined	22	Age	1.15	1374.72	-90.00	100	2	149	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MPD_>=70_0_0	2019.28	21027	kWd	0	Estimated_Distribution	Undetermined	0	Age	158.56	0.14	-0.23	100	-9	-9	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MPD_>=70_0_0	2019.28	21027	kWd	0	Estimated_Distribution	Undetermined	1	Age	546.63	65.32	-24.54	100	-9	-9	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MPD_>=70_0_0	2019.28	21027	kWd	0	Estimated_Distribution	Undetermined	2	Age	1494.11	112.15	-23.41	100	-9	-9	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MPD_>=70_0_0	2019.28	21027	kWd	0	Estimated_Distribution	Undetermined	3	Age	2130.46	154.20	-12.06	100	-9	-9	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MPD_>=70_0_0	2019.28	21027	kWd	0	Estimated_Distribution	Undetermined	4	Age	1729.70	202.99	1.49	100	-9	-9	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MPD_>=70_0_0	2019.28	21027	kWd	0	Estimated_Distribution	Undetermined	5	Age	1876.40	237.30	8.24	100	-9	-9	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MPD_>=70_0_0	2019.28	21027	kWd	0	Estimated_Distribution	Undetermined	6	Age	1222.37	289.57	28.43	100	-9	-9	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MPD_>=70_0_0	2019.28	21027	kWd	0	Estimated_Distribution	Undetermined	7	Age	586.93	362.44	59.31	100	-9	-9	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MPD_>=70_0_0	2019.28	21027	kWd	0	Estimated_Distribution	Undetermined	8	Age	235.61	481.51	119.40	100	-9	-9	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MPD_>=70_0_0	2019.28	21027	kWd	0	Estimated_Distribution	Undetermined	9	Age	126.99	492.84	73.72	100	-9	-9	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MPD_>=70_0_0	2019.28	21027	kWd	0	Estimated_Distribution	Undetermined	10	Age	61.81	534.36	-24.42	100	-9	-9	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MPD_>=70_0_0	2019.28	21027	kWd	0	Estimated_Distribution	Undetermined	11	Age	47.84	645.22	-53.46	100	-9	-9	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MPD_>=70_0_0	2019.28	21027	kWd	0	Estimated_Distribution	Undetermined	12	Age	43.45	704.94	-58.09	100	-9	-9	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MPD_>=70_0_0	2019.28	21027	kWd	0	Estimated_Distribution	Undetermined	13	Age	20.50	691.80	-67.64	100	-9	-9	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MPD_>=70_0_0	2019.28	21027	kWd	0	Estimated_Distribution	Undetermined	14	Age	19.89	824.57	-71.29	100	-9	-9	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MPD_>=70_0_0	2019.28	21027	kWd	0	Estimated_Distribution	Undetermined	15	Age	12.20	788.49	-90.00	100	-9	-9	-9	-9
meg.27.7b-k8abd	Spain	2024	Landings	Reported	Imported_Data	 	27.8.b	1	Quarter	OTB_MPD_>=70_0_0	2019.28	21027	kWd	0	Estimated_Distribution	Undetermined	16	Age	13.99	715.50	-90.00	100	-9	-9	-9	-9
